publication_id	publication	time	time_slice_id	type	subfield_id	subdomain_id
439	FREEMAN_1980_Q_585	1980	0	ARTICLE	3	2
440	FREEMAN_1980_S_119	1980	0	ARTICLE	3	2
441	GARBARIN_1980_C_188	1980	0	ARTICLE	4	4
442	HENDERSO_1980_P_723	1980	0	ARTICLE	4	4
443	HIRSCH_1980_A_159	1980	0	ARTICLE	0	4
444	LAROCCO_1980_J_202	1980	0	ARTICLE	4	4
445	LEE_1980_S_423	1980	0	ARTICLE	1	3
446	LOUIS_1980_A_226	1980	0	ARTICLE	1	3
447	MANCINI_1980_H_543	1980	0	ARTICLE	4	4
448	MAYHEW_1980_S_335	1980	0	ARTICLE	4	3
449	MILROY_1980_L_43	1980	0	ARTICLE	0	0
450	MITCHELL_1980_C_27	1980	0	ARTICLE	4	4
451	MUELLER_1980_S_147	1980	0	ARTICLE	4	4
452	OUCHI_1980_A_129	1980	0	ARTICLE	1	0
453	PILISUK_1980_J_95	1980	0	ARTICLE	4	4
454	PORTER_1980_P_130	1980	0	ARTICLE	2	-1
455	RUSBULT_1980_J_172	1980	0	ARTICLE	2	3
456	RUSSELL_1980_J_1161	1980	0	ARTICLE	2	3
457	RUSSELL_1980_J_472	1980	0	ARTICLE	4	4
458	SMITH_1980_I_1104	1980	0	ARTICLE	0	-1
459	SNOW_1980_A_787	1980	0	ARTICLE	1	0
460	SNOW_1980_G_463	1980	0	ARTICLE	3	4
461	STARK_1980_A_1376	1980	0	ARTICLE	4	0
462	TUSHMAN_1980_M_1071	1980	0	ARTICLE	1	0
463	UNGER_1980_F_566	1980	0	ARTICLE	4	4
464	VANPOUCK_1980_S_181	1980	0	ARTICLE	1	3
465	WASSERMA_1980_J_280	1980	0	ARTICLE	2	2
466	WHITE_1980_E_817	1980	0	ARTICLE	2	0
467	WILSON_1980_A_295	1980	0	ARTICLE	1	3
468	WRANGHAM_1980_B_262	1980	0	ARTICLE	4	1
469	ZARIT_1980_G_649	1980	0	ARTICLE	4	4
470	ALBA_1981_A_681	1981	0	ARTICLE	2	2
471	AXELROD_1981_S_1390	1981	0	ARTICLE	2	3
472	BAKER_1981_S_339	1981	0	ARTICLE	3	2
473	BARRERA_1981_A_435	1981	0	ARTICLE	4	4
474	BEELS_1981_S_58	1981	0	ARTICLE	4	4
475	BERG_1981_J_342	1981	0	ARTICLE	4	4
476	BIERNACK_1981_S_141	1981	0	ARTICLE	4	3
477	BOJE_1981_A_378	1981	0	ARTICLE	1	0
478	BRASS_1981_A_331	1981	0	ARTICLE	4	0
479	BRODY_1981_G_471	1981	0	ARTICLE	4	4
480	CHAUM_1981_C_84	1981	0	ARTICLE	0	1
481	COHEN_1981_I_281	1981	0	ARTICLE	4	4
482	COHEN_1981_S_93	1981	0	ARTICLE	4	4
483	COLLETTA_1981_J_191	1981	0	ARTICLE	4	4
484	COLLINS_1981_A_984	1981	0	ARTICLE	1	3
485	CROCKENB_1981_C_857	1981	0	ARTICLE	4	4
486	ECCLES_1981_J_335	1981	0	ARTICLE	1	0
487	EULAU_1981_W_499	1981	0	ARTICLE	3	2
488	FARARO_1981_S_137	1981	0	ARTICLE	3	2
489	FELD_1981_A_1015	1981	0	ARTICLE	1	2
490	FORNELL_1981_J_39	1981	0	ARTICLE	4	0
491	FRIEDKIN_1981_A_764	1981	0	ARTICLE	1	3
492	FRIEDKIN_1981_S_41	1981	0	ARTICLE	3	2
493	HAMMER_1981_S_45	1981	0	ARTICLE	4	4
494	HENDERSO_1981_B_391	1981	0	ARTICLE	3	4
495	HOLLAND_1981_J_33	1981	0	ARTICLE	4	2
496	HUGHES_1981_A_48	1981	0	ARTICLE	4	4
497	HURD_1981_I_246	1981	0	ARTICLE	2	4
498	JACKSON_1981_J_163	1981	0	ARTICLE	4	-1
499	JOHNSON_1981_G_610	1981	0	ARTICLE	4	4
500	KARASEK_1981_A_694	1981	0	ARTICLE	4	4
501	KOENIG_1981_A_37	1981	0	ARTICLE	1	3
502	KOLLER_1981_A_103	1981	0	ARTICLE	2	4
503	LATANE_1981_A_343	1981	0	ARTICLE	0	3
504	LIN_1981_A_393	1981	0	ARTICLE	4	3
505	LIN_1981_S_1163	1981	0	ARTICLE	4	3
506	LIN_1981_S_73	1981	0	ARTICLE	4	4
507	LIPTON_1981_S_144	1981	0	ARTICLE	4	4
508	LLAMAS_1981_I_180	1981	0	ARTICLE	2	4
509	MARSDEN_1981_A_1203	1981	0	ARTICLE	1	0
510	MCFARLAN_1981_S_90	1981	0	ARTICLE	4	4
511	MCLANAHA_1981_J_601	1981	0	ARTICLE	4	4
512	MINTZ_1981_A_851	1981	0	ARTICLE	1	0
513	MORRIS_1981_A_744	1981	0	ARTICLE	1	0
514	NORBECK_1981_N_264	1981	0	ARTICLE	4	4
515	PATTISON_1981_S_135	1981	0	ARTICLE	3	4
516	PEARLIN_1981_J_337	1981	0	ARTICLE	1	4
517	PRICE_1981_S_283	1981	0	ARTICLE	1	4
518	ROBINS_1981_A_381	1981	0	ARTICLE	4	4
519	SHARABAN_1981_D_800	1981	0	ARTICLE	4	4
520	SNIJDERS_1981_S_163	1981	0	ARTICLE	2	2
521	SOKOLOVS_1981_S_109	1981	0	ARTICLE	1	4
522	STAW_1981_A_501	1981	0	ARTICLE	4	0
523	STRUG_1981_J_855	1981	0	ARTICLE	4	4
524	SUGIYAMA_1981_I_109	1981	0	ARTICLE	2	2
525	TURNER_1981_J_357	1981	0	ARTICLE	4	4
526	TUSHMAN_1981_A_289	1981	0	ARTICLE	1	0
527	WAN_1981_R_240	1981	0	ARTICLE	4	4
528	WENTOWSK_1981_G_600	1981	0	ARTICLE	1	4
529	WESTERME_1981_S_125	1981	0	ARTICLE	1	4
530	WHITE_1981_A_517	1981	0	ARTICLE	1	0
531	WILCOX_1981_A_371	1981	0	ARTICLE	4	4
532	WILLIAMS_1981_A_548	1981	0	ARTICLE	1	0
533	WILLIAMS_1981_J_324	1981	0	ARTICLE	2	4
534	YANCEY_1981_C_323	1981	0	ARTICLE	1	3
535	ANESHENS_1982_A_1392	1982	0	ARTICLE	4	4
536	BANDURA_1982_A_122	1982	0	ARTICLE	2	4
537	BERMAN_1982_A_149	1982	0	ARTICLE	4	1
538	BERNARD_1982_S_30	1982	0	ARTICLE	0	2
539	BERNDT_1982_C_1447	1982	0	ARTICLE	4	4
540	BLAZER_1982_A_684	1982	0	ARTICLE	4	4
541	BLOOM_1982_S_1329	1982	0	ARTICLE	4	4
542	BLYTH_1982_J_425	1982	0	ARTICLE	4	2
543	BOORMAN_1982_E_1	1982	0	ARTICLE	2	0
544	BRAUN_1982_A_504	1982	0	ARTICLE	2	0
545	BRICKMAN_1982_A_368	1982	0	ARTICLE	2	4
546	BRUSCO_1982_C_167	1982	0	ARTICLE	2	0
547	CALDWELL_1982_S_721	1982	0	ARTICLE	4	4
548	CALLON_1982_S_615	1982	0	ARTICLE	0	3
549	CAUCE_1982_A_417	1982	0	ARTICLE	4	4
550	CHURCH_1982_P_540	1982	0	ARTICLE	4	3
551	COIE_1982_D_557	1982	0	ARTICLE	4	4
552	COWEN_1982_A_385	1982	0	ARTICLE	4	4
553	DIMAGGIO_1982_M_33	1982	0	ARTICLE	1	0
554	DOSI_1982_R_147	1982	0	ARTICLE	1	0
555	EVERETT_1982_S_147	1982	0	ARTICLE	2	2
556	FEAGIN_1982_A_208	1982	0	ARTICLE	0	0
557	FELD_1982_A_797	1982	0	ARTICLE	4	3
558	FISCHER_1982_S_287	1982	0	ARTICLE	4	3
559	FISHER_1982_P_27	1982	0	ARTICLE	4	3
560	FRIEDKIN_1982_S_273	1982	0	ARTICLE	1	3
561	GALLO_1982_S_65	1982	0	ARTICLE	4	4
562	GREENBLA_1982_A_977	1982	0	ARTICLE	4	4
563	GROFMAN_1982_S_213	1982	0	ARTICLE	4	2
564	HAMMER_1982_S_2091	1982	0	ARTICLE	4	4
565	HARTER_1982_C_87	1982	0	ARTICLE	4	3
566	HOPFIELD_1982_P_2554	1982	0	ARTICLE	0	1
567	HOUSE_1982_A_123	1982	0	ARTICLE	4	4
568	HUNTER_1982_D_806	1982	0	ARTICLE	1	4
569	ISRAEL_1982_P_65	1982	0	ARTICLE	1	4
570	JOHNSON_1982_S_34	1982	0	ARTICLE	2	3
571	KATZ_1982_A_81	1982	0	ARTICLE	4	0
572	KATZ_1982_R_7	1982	0	ARTICLE	4	0
573	LIPPMAN_1982_B_418	1982	0	ARTICLE	3	0
574	LLOYD_1982_I_129	1982	0	ARTICLE	2	4
575	MARIOLIS_1982_S_305	1982	0	ARTICLE	3	2
576	MCPHERSO_1982_A_883	1982	0	ARTICLE	1	3
577	MILARDO_1982_S_162	1982	0	ARTICLE	4	3
578	MITCHELL_1982_A_387	1982	0	ARTICLE	1	4
579	MOSSEY_1982_A_800	1982	0	ARTICLE	4	4
580	MURPHY_1982_B_135	1982	0	ARTICLE	4	4
581	OREILLY_1982_A_756	1982	0	ARTICLE	0	0
582	PAWLAK_1982_I_341	1982	0	ARTICLE	3	-1
583	PETERSGO_1982_S_483	1982	0	ARTICLE	4	4
584	ROMNEY_1982_S_285	1982	0	ARTICLE	2	2
585	RUNDALL_1982_R_206	1982	0	ARTICLE	4	4
586	RYTINA_1982_A_88	1982	0	ARTICLE	1	2
587	SANDLER_1982_A_65	1982	0	ARTICLE	4	4
588	SKVORETZ_1982_S_313	1982	0	ARTICLE	3	2
589	STEIN_1982_J_764	1982	0	ARTICLE	4	4
590	STRAIN_1982_R_479	1982	0	ARTICLE	4	4
591	TAJFEL_1982_A_1	1982	0	ARTICLE	4	3
592	THOITS_1982_J_145	1982	0	ARTICLE	4	4
593	THOITS_1982_J_341	1982	0	ARTICLE	4	4
594	TIETJEN_1982_I_111	1982	0	ARTICLE	4	4
595	TUCKER_1982_J_117	1982	0	ARTICLE	4	4
596	WISTER_1982_I_523	1982	0	ARTICLE	3	2
597	ALCALAY_1983_S_71	1983	0	ARTICLE	4	4
598	ALLEN_1983_C_832	1983	0	ARTICLE	1	-1
599	BARRERA_1983_J_133	1983	0	ARTICLE	4	4
600	BERKMAN_1983_J_743	1983	0	ARTICLE	4	4
601	BERK_1983_A_386	1983	0	ARTICLE	4	0
602	BINGHAM_1983_S_275	1983	0	ARTICLE	3	0
603	BIRKEL_1983_A_185	1983	0	ARTICLE	0	4
604	BLAZER_1983_A_162	1983	0	ARTICLE	4	4
605	BROADHEA_1983_A_521	1983	0	ARTICLE	4	4
606	CAIRNS_1983_M_429	1983	0	ARTICLE	4	4
607	CALLON_1983_S_191	1983	0	ARTICLE	1	3
608	CALNAN_1983_S_25	1983	0	ARTICLE	4	4
609	CANTOR_1983_G_597	1983	0	ARTICLE	4	4
610	COHEN_1983_J_99	1983	0	ARTICLE	4	4
611	COIE_1983_M_261	1983	0	ARTICLE	4	4
612	CRNIC_1983_C_209	1983	0	ARTICLE	4	4
613	DEROGATI_1983_P_595	1983	0	ARTICLE	4	4
614	DIMAGGIO_1983_A_147	1983	0	ARTICLE	1	0
615	DODGE_1983_C_1386	1983	0	ARTICLE	4	4
616	DORE_1983_B_459	1983	0	ARTICLE	1	0
617	DUNN_1983_K_453	1983	0	ARTICLE	1	0
618	DYER_1983_J_385	1983	0	ARTICLE	0	-1
619	ECKENROD_1983_A_509	1983	0	ARTICLE	4	4
620	ECKERT_1983_H_39	1983	0	ARTICLE	4	4
621	EVERETT_1983_S_323	1983	0	ARTICLE	2	2
622	FAMA_1983_J_301	1983	0	ARTICLE	4	0
623	FIORE_1983_A_423	1983	0	ARTICLE	4	4
624	FISCHER_1983_S_124	1983	0	ARTICLE	4	4
625	FOMBRUN_1983_H_493	1983	0	ARTICLE	1	0
626	FONDACAR_1983_J_285	1983	0	ARTICLE	4	4
627	FREEMAN_1983_A_692	1983	0	ARTICLE	4	0
628	FUNCH_1983_J_77	1983	0	ARTICLE	4	4
629	GIERYN_1983_A_781	1983	0	ARTICLE	1	3
630	GOVE_1983_J_122	1983	0	ARTICLE	4	4
631	GRASSBER_1983_M_157	1983	0	ARTICLE	2	1
632	HAMMER_1983_S_405	1983	0	ARTICLE	1	4
633	HIRSCH_1983_A_493	1983	0	ARTICLE	1	4
634	HOLLAND_1983_S_109	1983	0	ARTICLE	3	2
635	HOLROYD_1983_I_273	1983	0	ARTICLE	0	0
636	HOYT_1983_S_84	1983	0	ARTICLE	4	4
637	HUCKFELD_1983_A_651	1983	0	ARTICLE	4	4
638	ISRAEL_1983_H_173	1983	0	ARTICLE	1	4
639	JENKINS_1983_A_527	1983	0	ARTICLE	1	0
640	JOHNSON_1983_G_612	1983	0	ARTICLE	4	4
641	KADUSHIN_1983_A_188	1983	0	ARTICLE	3	4
642	KIRKPATR_1983_S_671	1983	0	ARTICLE	2	1
643	LADD_1983_M_283	1983	0	ARTICLE	4	4
644	LEAVY_1983_J_3	1983	0	ARTICLE	4	4
645	MANDEL_1983_A_376	1983	0	ARTICLE	1	2
646	MARSDEN_1983_A_686	1983	0	ARTICLE	2	0
647	MCPHERSO_1983_A_519	1983	0	ARTICLE	1	3
648	MILARDO_1983_J_964	1983	0	ARTICLE	1	3
649	MILARDO_1983_S_1	1983	0	ARTICLE	4	3
650	MILLER_1983_M_770	1983	0	ARTICLE	1	0
651	MITCHELL_1983_A_629	1983	0	ARTICLE	4	4
652	NEWCOMB_1983_D_856	1983	0	ARTICLE	4	4
653	NORBECK_1983_J_30	1983	0	ARTICLE	4	4
654	NORBECK_1983_N_4	1983	0	ARTICLE	4	4
655	PALMER_1983_A_40	1983	0	ARTICLE	1	0
656	PARKS_1983_H_55	1983	0	ARTICLE	1	3
657	PARKS_1983_S_116	1983	0	ARTICLE	4	3
658	PEARCE_1983_A_436	1983	0	ARTICLE	2	0
659	PROCIDAN_1983_A_1	1983	0	ARTICLE	4	4
660	REED_1983_A_384	1983	0	ARTICLE	4	4
661	REISS_1983_J_81	1983	0	ARTICLE	4	4
662	RUSBULT_1983_J_101	1983	0	ARTICLE	2	3
663	SALZINGE_1983_J_68	1983	0	ARTICLE	4	4
664	SARASON_1983_J_127	1983	0	ARTICLE	4	4
665	SCARR_1983_C_424	1983	0	ARTICLE	1	4
666	SCHENK_1983_KOLNER_88	1983	0	CHAPTER	1	2
667	SEIDMAN_1983_E_439	1983	0	ARTICLE	3	2
668	SEIDMAN_1983_S_269	1983	0	ARTICLE	2	2
669	SNOW_1983_S_112	1983	0	ARTICLE	1	0
670	STOKES_1983_A_141	1983	0	ARTICLE	4	4
671	STOLLER_1983_G_64	1983	0	ARTICLE	4	4
672	THOITS_1983_A_174	1983	0	ARTICLE	4	4
673	TIMMS_1983_B_405	1983	0	ARTICLE	4	4
674	TOLBERT_1983_A_22	1983	0	ARTICLE	1	0
675	WALSH_1983_A_764	1983	0	ARTICLE	1	0
676	WEINRAUB_1983_C_1297	1983	0	ARTICLE	4	4
677	WHEELER_1983_J_943	1983	0	ARTICLE	4	4
678	WHITE_1983_S_193	1983	0	ARTICLE	2	2
679	WHITTING_1983_B_265	1983	0	ARTICLE	1	0
680	WOODARD_1983_C_729	1983	0	ARTICLE	3	2
681	YESAVAGE_1983_J_37	1983	0	ARTICLE	1	4
682	ZIGMOND_1983_A_361	1983	0	ARTICLE	4	4
683	ANDERSON_1984_C_240	1984	0	ARTICLE	3	3
684	ANGERMEY_1984_G_313	1984	0	ARTICLE	0	4
685	ASHER_1984_C_1456	1984	0	ARTICLE	4	4
686	AUERBACH_1984_A_487	1984	0	ARTICLE	2	4
687	BAKER_1984_A_775	1984	0	ARTICLE	1	0
688	BEELS_1984_S_399	1984	0	ARTICLE	4	4
689	BELSKY_1984_C_83	1984	0	ARTICLE	4	4
690	BELSKY_1984_J_455	1984	0	ARTICLE	4	4
691	BERKMAN_1984_A_413	1984	0	ARTICLE	4	4
692	BERNARD_1984_A_495	1984	0	ARTICLE	4	3
693	BILLINGS_1984_J_877	1984	0	ARTICLE	4	4
694	BISHOP_1984_I_124	1984	0	ARTICLE	4	4
695	BLOOM_1984_S_831	1984	0	ARTICLE	4	4
696	BRASS_1984_A_518	1984	0	ARTICLE	1	0
697	BURDA_1984_P_119	1984	0	ARTICLE	4	4
698	BURT_1984_S_293	1984	0	ARTICLE	4	3
699	CHESLER_1984_J_113	1984	0	ARTICLE	4	4
700	COE_1984_R_243	1984	0	ARTICLE	0	4
701	COTTEREL_1984_A_101	1984	0	ARTICLE	4	4
702	CUTRONA_1984_J_378	1984	0	ARTICLE	4	4
703	DAFT_1984_A_284	1984	0	ARTICLE	2	0
704	DAFT_1984_R_191	1984	0	ARTICLE	0	0
705	DEHDASHT_1984_P_34	1984	0	ARTICLE	0	0
706	DIENER_1984_P_542	1984	0	ARTICLE	4	4
707	DUNCAN_1984_H_895	1984	0	ARTICLE	4	0
708	DUNKELSC_1984_J_77	1984	0	ARTICLE	4	4
709	ELL_1984_S_133	1984	0	ARTICLE	4	4
710	EWING_1984_J_1905	1984	0	ARTICLE	4	-1
711	FARARO_1984_S_223	1984	0	ARTICLE	3	3
712	FAVAZZA_1984_A_9	1984	0	ARTICLE	4	4
713	FERRARO_1984_R_451	1984	0	ARTICLE	4	4
714	FRASER_1984_I_903	1984	0	ARTICLE	4	4
715	FRASER_1984_S_81	1984	0	ARTICLE	3	4
716	FREEMAN_1984_J_343	1984	0	ARTICLE	2	2
717	FRIEDKIN_1984_S_235	1984	0	ARTICLE	3	2
718	GALLO_1984_S_13	1984	0	ARTICLE	4	4
719	HAMBRICK_1984_A_193	1984	0	ARTICLE	1	0
720	HAMMER_1984_S_341	1984	0	ARTICLE	4	4
721	HANNAN_1984_A_149	1984	0	ARTICLE	1	0
722	HAUSMAN_1984_E_909	1984	0	ARTICLE	4	0
723	HELLER_1984_J_99	1984	0	ARTICLE	4	4
724	HERMAN_1984_J_60	1984	0	ARTICLE	3	0
725	HOFFERTH_1984_J_791	1984	0	ARTICLE	4	4
726	HOFFMANN_1984_S_482	1984	0	ARTICLE	3	2
727	HORLEY_1984_J_291	1984	0	ARTICLE	3	4
728	JEMMOTT_1984_P_78	1984	0	ARTICLE	2	4
729	JOHNSON_1984_J_893	1984	0	ARTICLE	4	3
730	KAZAK_1984_A_645	1984	0	ARTICLE	4	4
731	KAZAK_1984_F_67	1984	0	ARTICLE	4	4
732	KEEFE_1984_H_65	1984	0	ARTICLE	4	4
733	KESSLER_1984_A_620	1984	0	ARTICLE	4	4
734	KIESLER_1984_A_1123	1984	0	ARTICLE	4	3
735	KLANDERM_1984_A_583	1984	0	ARTICLE	4	0
736	LEFCOURT_1984_J_378	1984	0	ARTICLE	4	4
737	LIGHT_1984_E_195	1984	0	ARTICLE	1	3
738	LINCOLN_1984_S_45	1984	0	ARTICLE	2	2
739	MARCH_1984_A_734	1984	0	ARTICLE	1	0
740	MARMOT_1984_L_1003	1984	0	ARTICLE	4	4
741	MARSDEN_1984_A_1237	1984	0	ARTICLE	3	2
742	MARSDEN_1984_S_482	1984	0	ARTICLE	4	3
743	MIROWSKY_1984_S_551	1984	0	ARTICLE	4	3
744	MIZRUCHI_1984_C_205	1984	0	ARTICLE	3	3
745	MORGAN_1984_S_489	1984	0	ARTICLE	4	4
746	NEIGHBOR_1984_A_629	1984	0	ARTICLE	4	4
747	OLIVER_1984_A_601	1984	0	ARTICLE	1	0
748	PAVITT_1984_R_343	1984	0	ARTICLE	1	0
749	PINCH_1984_S_399	1984	0	ARTICLE	1	3
750	POWER_1984_S_949	1984	0	ARTICLE	4	4
751	PRED_1984_A_279	1984	0	ARTICLE	1	3
752	REINGEN_1984_J_771	1984	0	ARTICLE	3	2
753	RIP_1984_S_381	1984	0	ARTICLE	3	1
754	ROMNEY_1984_S_59	1984	0	ARTICLE	4	2
755	ROOK_1984_A_1389	1984	0	ARTICLE	1	4
756	ROOK_1984_J_1097	1984	0	ARTICLE	4	4
757	RUBERMAN_1984_N_552	1984	0	ARTICLE	4	4
758	RUSSELL_1984_J_1313	1984	0	ARTICLE	4	4
759	SANDLER_1984_A_37	1984	0	ARTICLE	4	4
760	SHINN_1984_J_55	1984	0	ARTICLE	4	4
761	SHUMAKER_1984_J_11	1984	0	ARTICLE	4	4
762	SIMONS_1984_I_121	1984	0	ARTICLE	4	4
763	STOKES_1984_A_53	1984	0	ARTICLE	4	4
764	TAYLOR_1984_B_129	1984	0	ARTICLE	1	4
765	VANDEVEN_1984_A_598	1984	0	ARTICLE	2	0
766	VANMAANE_1984_R_287	1984	0	ARTICLE	1	0
767	WERNERFE_1984_S_171	1984	0	ARTICLE	1	0
768	WORTMAN_1984_C_2339	1984	0	ARTICLE	4	4
769	ZACHARY_1984_S_259	1984	0	ARTICLE	2	2
770	ZIEGLER_1984_K_615	1984	0	ARTICLE	3	0
771	ZUCKERMA_1984_A_410	1984	0	ARTICLE	4	4
772	ABBEY_1985_B_111	1985	0	ARTICLE	4	4
773	ANDERSON_1985_S_49	1985	0	ARTICLE	3	0
774	ASHER_1985_J_500	1985	0	ARTICLE	4	4
775	BARNEY_1985_S_1	1985	0	ARTICLE	1	2
776	BERKOWIT_1985_S_854	1985	0	ARTICLE	3	3
777	BERNDT_1985_D_1007	1985	0	ARTICLE	1	4
778	BILLY_1985_S_27	1985	0	ARTICLE	4	2
779	BOGAT_1985_J_23	1985	0	ARTICLE	4	4
780	BOORMAN_1985_C_419	1985	0	ARTICLE	3	2
781	BORYS_1985_P_63	1985	0	ARTICLE	4	4
782	BRASS_1985_A_327	1985	0	ARTICLE	4	0
783	BRODY_1985_G_19	1985	0	ARTICLE	4	4
784	BRODY_1985_J_338	1985	0	ARTICLE	1	4
785	BROWN_1985_P_229	1985	0	ARTICLE	4	4
786	BRUGHA_1985_P_189	1985	0	ARTICLE	4	4
787	CARLSEN_1985_ACTA_19	1985	0	CHAPTER	4	-1
788	CARROLL_1985_A_1262	1985	0	ARTICLE	1	0
789	CHATTERS_1985_J_605	1985	0	ARTICLE	1	4
790	COHEN_1985_G_297	1985	0	ARTICLE	4	4
791	COHEN_1985_J_478	1985	0	ARTICLE	4	4
792	COHEN_1985_P_310	1985	0	ARTICLE	4	4
793	COHEN_1985_R_409	1985	0	ARTICLE	4	4
794	COHEN_1985_S_663	1985	0	ARTICLE	1	0
795	COPPOTEL_1985_J_455	1985	0	ARTICLE	4	4
796	CORNONIH_1985_M_350	1985	0	ARTICLE	4	4
797	CREECY_1985_J_487	1985	0	ARTICLE	4	4
798	CRITTEND_1985_C_1299	1985	0	ARTICLE	4	4
799	CRONENWE_1985_N_93	1985	0	ARTICLE	4	4
800	CROTTY_1985_S_301	1985	0	ARTICLE	4	4
801	DAVID_1985_A_332	1985	0	ARTICLE	1	0
802	DEJONGGI_1985_A_289	1985	0	ARTICLE	1	4
803	DIENER_1985_J_71	1985	0	ARTICLE	4	4
804	DIMAGGIO_1985_A_1231	1985	0	ARTICLE	4	3
805	DOREIAN_1985_J_28	1985	0	ARTICLE	3	0
806	DRESSLER_1985_J_39	1985	0	ARTICLE	4	4
807	EDER_1985_S_154	1985	0	ARTICLE	4	3
808	EVERETT_1985_S_353	1985	0	ARTICLE	1	2
809	FARRELL_1985_R_70	1985	0	ARTICLE	1	0
810	FIENBERG_1985_J_51	1985	0	ARTICLE	1	2
811	FIOL_1985_A_803	1985	0	ARTICLE	1	0
812	FLIGSTEI_1985_A_377	1985	0	ARTICLE	1	0
813	FURMAN_1985_D_1016	1985	0	ARTICLE	4	4
814	GALASKIE_1985_A_281	1985	0	ARTICLE	1	0
815	GALASKIE_1985_A_639	1985	0	ARTICLE	2	0
816	GALASKIE_1985_S_403	1985	0	ARTICLE	1	0
817	GARTNER_1985_A_696	1985	0	ARTICLE	1	0
818	GATIGNON_1985_J_849	1985	0	ARTICLE	4	0
819	GERSTEL_1985_S_84	1985	0	ARTICLE	1	4
820	GOLDBERG_1985_A_448	1985	0	ARTICLE	4	4
821	GOTTLIEB_1985_H_5	1985	0	ARTICLE	4	4
822	GRANOVET_1985_A_481	1985	0	ARTICLE	1	0
823	GRAY_1985_H_911	1985	0	ARTICLE	1	0
824	GREENBAU_1985_S_47	1985	0	ARTICLE	1	3
825	GRIFFITH_1985_B_41	1985	0	ARTICLE	4	4
826	GUIMON_1985_P_9	1985	0	ARTICLE	4	4
827	HAMMER_1985_S_189	1985	0	ARTICLE	3	3
828	HAWKINS_1985_S_3	1985	0	ARTICLE	0	2
829	HEWES_1985_H_299	1985	0	ARTICLE	1	3
830	HIRSCH_1985_J_272	1985	0	ARTICLE	4	4
831	HUBERT_1985_J_193	1985	0	ARTICLE	2	2
832	HUBER_1985_S_171	1985	0	ARTICLE	1	0
833	ISRAEL_1985_H_1	1985	0	ARTICLE	4	4
834	ISRAEL_1985_H_65	1985	0	ARTICLE	4	4
835	KATZ_1985_A_424	1985	0	ARTICLE	1	1
836	KESSLER_1985_A_531	1985	0	ARTICLE	4	4
837	KLOVDAHL_1985_S_1203	1985	0	ARTICLE	2	4
838	KRACKHAR_1985_A_242	1985	0	ARTICLE	4	0
839	KRAM_1985_A_110	1985	0	ARTICLE	1	3
840	LEIFER_1985_S_858	1985	0	ARTICLE	3	0
841	LESLIE_1985_J_663	1985	0	ARTICLE	4	4
842	LEVITT_1985_I_61	1985	0	ARTICLE	4	4
843	LEWIS_1985_S_967	1985	0	ARTICLE	1	3
844	LINDBLAD_1985_A_42	1985	0	ARTICLE	4	4
845	LYNAM_1985_S_327	1985	0	ARTICLE	4	4
846	MAIN_1985_M_66	1985	0	ARTICLE	0	-1
847	MASTEN_1985_D_523	1985	0	ARTICLE	3	4
848	MIER_1985_S_296	1985	0	ARTICLE	1	3
849	MILROY_1985_J_339	1985	0	ARTICLE	1	0
850	MONGE_1985_M_1129	1985	0	ARTICLE	2	3
851	MUTRAN_1985_J_382	1985	0	ARTICLE	4	4
852	OFFE_1985_S_817	1985	0	ARTICLE	1	3
853	OLIVER_1985_A_522	1985	0	ARTICLE	1	0
854	PETRONIO_1985_J_83	1985	0	ARTICLE	0	3
855	POTTERAT_1985_S_25	1985	0	ARTICLE	4	1
856	RILEY_1985_J_275	1985	0	ARTICLE	4	4
857	ROSENTHA_1985_A_1022	1985	0	ARTICLE	1	0
858	ROSENTHA_1985_J_965	1985	0	ARTICLE	1	4
859	ROUNDS_1985_P_227	1985	0	ARTICLE	4	4
860	SALONER_1985_J_255	1985	0	ARTICLE	2	0
861	SARASON_1985_J_469	1985	0	ARTICLE	4	4
862	SCHEIER_1985_H_219	1985	0	ARTICLE	4	4
863	SCHNELL_1985_A_239	1985	0	ARTICLE	2	2
864	SEEMAN_1985_S_237	1985	0	ARTICLE	4	4
865	SEIDMAN_1985_J_367	1985	0	ARTICLE	4	2
866	SINGER_1985_H_137	1985	0	ARTICLE	4	4
867	SMALL_1985_J_147	1985	0	ARTICLE	1	1
868	STOKES_1985_J_981	1985	0	ARTICLE	4	4
869	SUDBURY_1985_J_443	1985	0	ARTICLE	4	1
870	SUDMAN_1985_S_127	1985	0	ARTICLE	0	2
871	SURRA_1985_J_357	1985	0	ARTICLE	4	3
872	TARDY_1985_A_187	1985	0	ARTICLE	4	4
873	TAYLOR_1985_G_488	1985	0	ARTICLE	4	4
874	THOMAS_1985_A_735	1985	0	ARTICLE	4	4
875	TIETJEN_1985_I_195	1985	0	ARTICLE	4	4
876	TURNER_1985_A_1336	1985	0	ARTICLE	3	0
877	VAUX_1985_A_245	1985	0	ARTICLE	4	4
878	VAUX_1985_J_89	1985	0	ARTICLE	4	4
879	VERBRUGG_1985_J_156	1985	0	ARTICLE	2	4
880	VONCOLLA_1985_Z_83	1985	0	ARTICLE	2	2
881	WARD_1985_G_55	1985	0	ARTICLE	4	4
882	WELIN_1985_L_915	1985	0	ARTICLE	4	4
883	WHEATON_1985_J_352	1985	0	ARTICLE	2	4
